service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
294d711c-445d-4056-84eb-1ad201ed1999,0,0,0,0,0,0,0,20130906,20131231
d990fdb7-4ca4-41e7-bd62-e7b5f8e8315d,0,0,0,0,0,0,0,20130906,20131231
2f77caa3-7c66-431d-b1b7-25cb9c5c5ec1,0,0,0,0,0,0,0,20130906,20131231
50784900-54e6-432d-a465-cdff95549569,0,0,0,0,0,0,0,20130906,20131231
b3941392-763c-4807-9889-e1689d33422a,0,0,0,0,0,0,0,20130906,20131231
edb4f216-38e1-4298-9045-6b342a8f4152,0,0,0,0,0,0,0,20130906,20131231
5932331e-0ef9-49b4-907d-6da239317927,0,0,0,0,0,0,0,20130906,20131231
ddd8f7e2-aabd-4b0e-8d14-afb8d6a56f4a,0,0,0,0,0,0,0,20130906,20131231
bf03e6ac-c792-4de6-9473-7a4449aa5301,0,0,0,0,0,0,0,20130906,20131231
